fid,Артикул,Название товара,Полное описание,Цена продажи,Старая цена,Остаток,Изображения,Подкатегория 1,Подкатегория 2,Подкатегория 3,Подкатегория 4,Параметр: Ширина,Параметр: Глубина,Параметр: Высота,Параметр: Глубина сиденья,Параметр: Высота сиденья,Параметр: Диаметр,Параметр: Бренд,Параметр: Страна происхождения,Параметр: Материал,Параметр: Цвет,Параметр: Стиль,Параметр: Назначение,Параметр: В наличии
190,119014,Обеденный стул Greer creststone beige,"",91291.0,0.0,0,https://idcollection.ru/upload/webp/iblock/3ed/obedennyy_stul_greer_creststone_beige_array.webp https://idcollection.ru/upload/webp/iblock/679/3eb754bad90211ef830be2479a4e0e55_641aa59bf2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/a57/3eb754bad90211ef830be2479a4e0e55_641aa5e1f2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/b53/3eb754bad90211ef830be2479a4e0e55_641aa627f2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/4fa/3eb754bad90211ef830be2479a4e0e55_641aa66df2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/e43/3eb754bad90211ef830be2479a4e0e55_641aa6b3f2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/07e/3eb754bad90211ef830be2479a4e0e55_641aa6f9f2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/752/3eb754bad90211ef830be2479a4e0e55_641aa73ff2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/5bc/3eb754bad90211ef830be2479a4e0e55_641aa785f2a511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/b2f/3eb754bad90211ef830be2479a4e0e55_641aa7cbf2a511efac59f5689de193d4.webp,Eichholtz,Мебель,Стулья,"","","","","","",""
191,119016,Пуф Greer creststone beige,"",60861.0,0.0,0,https://idcollection.ru/upload/webp/iblock/8b6/puf_greer_creststone_beige_array.webp https://idcollection.ru/upload/webp/iblock/679/3f99d625d90211ef830be2479a4e0e55_cab342dff2a611efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/501/3f99d625d90211ef830be2479a4e0e55_cab34325f2a611efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/526/3f99d625d90211ef830be2479a4e0e55_cab3436bf2a611efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/e8b/3f99d625d90211ef830be2479a4e0e55_cab343b1f2a611efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/752/3f99d625d90211ef830be2479a4e0e55_cab343f7f2a611efac59f5689de193d4.webp,Eichholtz,Мебель,Стулья,Табуреты,Ø48,50,"","","",""
192,119425,Кресло Flux tigris brown,"",183850.0,0.0,0,https://idcollection.ru/upload/webp/iblock/a89/kreslo_flux_tigris_brown_array.webp https://idcollection.ru/upload/webp/iblock/320/5d587546d90211ef830be2479a4e0e55_093bde7bf23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/dda/5d587546d90211ef830be2479a4e0e55_093bdec1f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/fa6/5d587546d90211ef830be2479a4e0e55_093bdf07f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/50f/5d587546d90211ef830be2479a4e0e55_093bdf4df23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/5a4/5d587546d90211ef830be2479a4e0e55_093bdf93f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/bea/5d587546d90211ef830be2479a4e0e55_093bdfd9f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/4e6/5d587546d90211ef830be2479a4e0e55_093be01ff23211efac59f5689de193d4.webp,Eichholtz,Мебель,Мягкая мебель,Кресла,"","","","","",""
193,119260,Обеденный стул Allston classic black finish sentier cream,"",81148.0,0.0,0,https://idcollection.ru/upload/webp/iblock/ae2/obedennyy_stul_allston_classic_black_finish_sentier_cream_array.webp https://idcollection.ru/upload/webp/iblock/f0e/525fbcfed90211ef830be2479a4e0e55_6d771757f2b911efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/529/525fbcfed90211ef830be2479a4e0e55_73800d38f2b911efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/e20/525fbcfed90211ef830be2479a4e0e55_73800d7ef2b911efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/99e/525fbcfed90211ef830be2479a4e0e55_73800dc4f2b911efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/467/525fbcfed90211ef830be2479a4e0e55_73800e0af2b911efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/cb5/525fbcfed90211ef830be2479a4e0e55_73800e50f2b911efac59f5689de193d4.webp,Eichholtz,Мебель,Стулья,"","","","","","",""
194,119042,Диван Flux tigris brown,"",357556.0,0.0,0,https://idcollection.ru/upload/webp/iblock/547/divan_flux_tigris_brown_array.webp https://idcollection.ru/upload/webp/iblock/8c2/3f99ec4bd90211ef830be2479a4e0e55_016fcd01f23111efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/87f/3f99ec4bd90211ef830be2479a4e0e55_016fcd47f23111efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/943/3f99ec4bd90211ef830be2479a4e0e55_016fcd8df23111efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/a1d/3f99ec4bd90211ef830be2479a4e0e55_016fcdd3f23111efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/514/3f99ec4bd90211ef830be2479a4e0e55_016fce19f23111efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/94a/3f99ec4bd90211ef830be2479a4e0e55_016fce5ff23111efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/258/3f99ec4bd90211ef830be2479a4e0e55_016fcea5f23111efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/aa1/3f99ec4bd90211ef830be2479a4e0e55_016fceebf23111efac59f5689de193d4.webp,Eichholtz,Мебель,Мягкая мебель,Диваны,"","","","","",""
195,119037,Диван Alison creststone beige,"",594940.0,0.0,0,https://idcollection.ru/upload/webp/iblock/c1e/divan_alison_creststone_beige_array.webp https://idcollection.ru/upload/webp/iblock/f90/3f99e5fed90211ef830be2479a4e0e55_ed660c72f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/06e/3f99e5fed90211ef830be2479a4e0e55_ed660cb8f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/233/3f99e5fed90211ef830be2479a4e0e55_ed660cfef23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/0a3/3f99e5fed90211ef830be2479a4e0e55_ed660d44f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/5f5/3f99e5fed90211ef830be2479a4e0e55_ed660d8af23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/752/3f99e5fed90211ef830be2479a4e0e55_ed660dd0f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/2b8/3f99e5fed90211ef830be2479a4e0e55_ed660e16f23211efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/e05/3f99e5fed90211ef830be2479a4e0e55_ed660e5cf23211efac59f5689de193d4.webp,Eichholtz,Мебель,Мягкая мебель,Диваны,"","","","","",""
196,119124,Диван Siderno splendor light grey,"",459625.0,0.0,0,https://idcollection.ru/upload/webp/iblock/46d/divan_siderno_splendor_light_grey_array.webp https://idcollection.ru/upload/webp/iblock/040/4642a0ced90211ef830be2479a4e0e55_6629aba6f22e11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/e18/4642a0ced90211ef830be2479a4e0e55_6629abecf22e11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/8e1/4642a0ced90211ef830be2479a4e0e55_6629ac32f22e11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/cb2/4642a0ced90211ef830be2479a4e0e55_6629ac78f22e11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/27c/4642a0ced90211ef830be2479a4e0e55_6629acbef22e11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/aa8/4642a0ced90211ef830be2479a4e0e55_6629ad04f22e11efac59f5689de193d4.webp,Eichholtz,Мебель,Мягкая мебель,Диваны,"","","","","",""
197,119125,Кресло Siderno splendor light grey,"",224424.0,0.0,0,https://idcollection.ru/upload/webp/iblock/29d/kreslo_siderno_splendor_light_grey_array.webp https://idcollection.ru/upload/webp/iblock/c48/468e4452d90211ef830be2479a4e0e55_6ad23a52f22f11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/694/468e4452d90211ef830be2479a4e0e55_6ad23a98f22f11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/0f9/468e4452d90211ef830be2479a4e0e55_6ad23adef22f11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/768/468e4452d90211ef830be2479a4e0e55_6ad23b24f22f11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/ccd/468e4452d90211ef830be2479a4e0e55_70cf4a99f22f11efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/458/468e4452d90211ef830be2479a4e0e55_7ca0c79af22f11efac59f5689de193d4.webp,Eichholtz,Мебель,Мягкая мебель,Кресла,"","","","","",""
198,119005,Бра James vintage brass finish,"",50717.0,0.0,0,https://idcollection.ru/upload/webp/iblock/e97/bra_james_vintage_brass_finish_array.webp https://idcollection.ru/upload/webp/iblock/bbb/3e310322d90211ef830be2479a4e0e55_2651c6d7f20311efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/e1d/3e310322d90211ef830be2479a4e0e55_2651c71df20311efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/f76/3e310322d90211ef830be2479a4e0e55_2651c763f20311efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/c96/3e310322d90211ef830be2479a4e0e55_2651c7a9f20311efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/a47/3e310322d90211ef830be2479a4e0e55_2651c7eff20311efac59f5689de193d4.webp,Eichholtz,Свет,Настенные светильники,"","","","","","",""
199,119223,Бра Luciene antique brass finish,"",50717.0,0.0,0,https://idcollection.ru/upload/webp/iblock/028/bra_luciene_antique_brass_finish_array.webp https://idcollection.ru/upload/webp/iblock/582/5216bd0ad90211ef830be2479a4e0e55_c1209ae5f20511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/b9e/5216bd0ad90211ef830be2479a4e0e55_c1209b2bf20511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/32c/5216bd0ad90211ef830be2479a4e0e55_c1209b71f20511efac59f5689de193d4.webp https://idcollection.ru/upload/webp/iblock/782/5216bd0ad90211ef830be2479a4e0e55_c1209bb7f20511efac59f5689de193d4.webp,Eichholtz,Свет,Настенные светильники,"","","","","","",""
